datetime,pm25,unit,hour,day,pm25_rolling
2025-12-24 08:00:00+00:00,3.652666666855415,µg/m³,8,24,2.327888889279627
2025-12-24 09:00:00+00:00,4.342166682084401,µg/m³,9,24,3.0947777843309736
2025-12-24 10:00:00+00:00,7.642000007629394,µg/m³,10,24,5.212277785523066
2025-12-24 11:00:00+00:00,9.933166662851969,µg/m³,11,24,7.305777784188585
2025-12-24 12:00:00+00:00,19.366333325703938,µg/m³,12,24,12.313833332061762
2025-12-24 13:00:00+00:00,29.01649996439615,µg/m³,13,24,19.438666650984015
2025-12-24 14:00:00+00:00,28.78850005467733,µg/m³,14,24,25.72377778159247
2025-12-24 15:00:00+00:00,10.933166662851969,µg/m³,15,24,22.91272222730848
2025-12-24 16:00:00+00:00,14.747666676839192,µg/m³,16,24,18.15644446478949
2025-12-24 17:00:00+00:00,13.799833329518636,µg/m³,17,24,13.160222223069928
2025-12-24 18:00:00+00:00,3.4056666692097983,µg/m³,18,24,10.651055558522538
2025-12-24 19:00:00+00:00,1.019833336522182,µg/m³,19,24,6.075111111750201
2025-12-24 20:00:00+00:00,2.7889999975760777,µg/m³,20,24,2.4048333344360158
2025-12-24 21:00:00+00:00,4.171666657924652,µg/m³,21,24,2.6601666640076336
2025-12-24 22:00:00+00:00,9.58849999109904,µg/m³,22,24,5.516388882199919
2025-12-24 23:00:00+00:00,11.121999994913738,µg/m³,23,24,8.29405554797914
2025-12-25 00:00:00+00:00,11.800166670481364,µg/m³,0,25,10.836888885498043
2025-12-25 01:00:00+00:00,4.79149999221166,µg/m³,1,25,9.237888885868918
2025-12-25 02:00:00+00:00,1.9776666594048344,µg/m³,2,25,6.189777774032617
2025-12-25 03:00:00+00:00,3.7283333400885272,µg/m³,3,25,3.4991666639016707
2025-12-25 04:00:00+00:00,0.5273333308597404,µg/m³,4,25,2.0777777767843646
2025-12-25 05:00:00+00:00,1.410500000913938,µg/m³,5,25,1.8887222239540655
2025-12-25 06:00:00+00:00,0.9003333392242592,µg/m³,6,25,0.9460555569993095
2025-12-25 07:00:00+00:00,0.5610000029206277,µg/m³,7,25,0.9572777810196053
2025-12-25 08:00:00+00:00,7.216999945541224,µg/m³,8,25,2.892777762562034
2025-12-25 09:00:00+00:00,6.246833324432373,µg/m³,9,25,4.674944424298072
2025-12-25 10:00:00+00:00,12.641333325703938,µg/m³,10,25,8.701722198559175
2025-12-25 11:00:00+00:00,9.524666659037273,µg/m³,11,25,9.470944436391191
2025-12-25 12:00:00+00:00,7.427833334604901,µg/m³,12,25,9.8646111064487
2025-12-25 13:00:00+00:00,4.291333325703939,µg/m³,13,25,7.081277773115367
2025-12-25 14:00:00+00:00,3.5530000040928527,µg/m³,14,25,5.090722221467227
2025-12-25 15:00:00+00:00,4.947666676839192,µg/m³,15,25,4.264000002211991
2025-12-25 16:00:00+00:00,1.6781666678686935,µg/m³,16,25,3.3929444496002428
2025-12-25 17:00:00+00:00,1.5658333241939546,µg/m³,17,25,2.73055555630061
2025-12-25 18:00:00+00:00,0.5913333338995775,µg/m³,18,25,1.2784444419874046
2025-12-25 19:00:00+00:00,0.8236666707942882,µg/m³,19,25,0.9936111096292696
2025-12-25 20:00:00+00:00,0.1026666685938835,µg/m³,20,25,0.5058888910959126
2025-12-25 21:00:00+00:00,0.1165000001589457,µg/m³,21,25,0.34761111318236865
2025-12-25 22:00:00+00:00,8.738833330820006,µg/m³,22,25,2.985999999857608
2025-12-25 23:00:00+00:00,15.863999970753987,µg/m³,23,25,8.239777767244309
2025-12-26 00:00:00+00:00,2.950000006953875,µg/m³,0,26,9.184277769509285
2025-12-26 01:00:00+00:00,1.9388333300749456,µg/m³,1,26,6.9176111025942655
2025-12-26 02:00:00+00:00,1.0533333390951156,µg/m³,2,26,1.9807222253746417
2025-12-26 03:00:00+00:00,2.9196666647990543,µg/m³,3,26,1.970611111323035
2025-12-26 04:00:00+00:00,4.46400000328819,µg/m³,4,26,2.8123333357274496
2025-12-26 05:00:00+00:00,2.691833333174387,µg/m³,5,26,3.35850000042054
2025-12-26 06:00:00+00:00,3.0996666498482224,µg/m³,6,26,3.4184999954369295
2025-12-26 07:00:00+00:00,2.486333342889945,µg/m³,7,26,2.7592777753041813
2025-12-26 08:00:00+00:00,4.172909092632207,µg/m³,8,26,3.2529696951234546
2025-12-26 09:00:00+00:00,2.5226666800677777,µg/m³,9,26,3.0606363718633065
2025-12-26 10:00:00+00:00,2.483333329856396,µg/m³,10,26,3.05963636751879
2025-12-26 11:00:00+00:00,13.468999989827475,µg/m³,11,26,6.158333333250546
2025-12-26 12:00:00+00:00,15.41383333206177,µg/m³,12,26,10.45538888391521
2025-12-26 13:00:00+00:00,13.969833342234294,µg/m³,13,26,14.284222221374511
2025-12-26 14:00:00+00:00,7.735999997456869,µg/m³,14,26,12.373222223917642
2025-12-26 15:00:00+00:00,7.225249989827475,µg/m³,15,26,9.643694443172876
2025-12-26 16:00:00+00:00,4.8778333346049,µg/m³,16,26,6.613027773963078
2025-12-26 17:00:00+00:00,0.575166666507721,µg/m³,17,26,4.226083330313362
2025-12-26 18:00:00+00:00,0.0,µg/m³,18,26,1.817666667037537
2025-12-26 19:00:00+00:00,0.0,µg/m³,19,26,0.19172222216923676
2025-12-26 20:00:00+00:00,0.0,µg/m³,20,26,0.0
2025-12-26 21:00:00+00:00,1.0028333346048992,µg/m³,21,26,0.3342777782016295
2025-12-26 22:00:00+00:00,0.0055000002185503,µg/m³,22,26,0.336111111607813
2025-12-26 23:00:00+00:00,0.3114999989668528,µg/m³,23,26,0.4399444445967639
2025-12-27 00:00:00+00:00,1.38316666657726,µg/m³,0,27,0.5667222219208842
2025-12-27 01:00:00+00:00,2.2751666625340783,µg/m³,1,27,1.3232777760260601
2025-12-27 02:00:00+00:00,1.6221666686236855,µg/m³,2,27,1.7601666659116713
2025-12-27 03:00:00+00:00,0.619333333025376,µg/m³,3,27,1.5055555547277095
2025-12-27 04:00:00+00:00,1.08566666568319,µg/m³,4,27,1.1090555557774138
2025-12-27 05:00:00+00:00,1.7826666722695033,µg/m³,5,27,1.1625555569926862
2025-12-27 06:00:00+00:00,0.2746666654944419,µg/m³,6,27,1.0476666678157083
2025-12-27 07:00:00+00:00,0.8558333295087021,µg/m³,7,27,0.9710555557575455
2025-12-27 08:00:00+00:00,0.5306666692097982,µg/m³,8,27,0.5537222214043106
2025-12-27 09:00:00+00:00,2.75300000483791,µg/m³,9,27,1.3798333345188
2025-12-27 10:00:00+00:00,14.060125012199086,µg/m³,10,27,5.781263895415595
2025-12-27 11:00:00+00:00,19.44216667811076,µg/m³,11,27,12.085097231715915
2025-12-27 12:00:00+00:00,8.622666676839193,µg/m³,12,27,14.041652789049676
2025-12-27 13:00:00+00:00,11.691833337148031,µg/m³,13,27,13.252222230699326
2025-12-27 14:00:00+00:00,23.84466644922892,µg/m³,14,27,14.71972215440538
2025-12-27 15:00:00+00:00,23.014458266894025,µg/m³,15,27,19.516986017756988
2025-12-27 16:00:00+00:00,8.070000012715658,µg/m³,16,27,18.309708242946197
2025-12-27 17:00:00+00:00,2.994499999036392,µg/m³,17,27,11.35965275954869
2025-12-27 18:00:00+00:00,0.3978333324193954,µg/m³,18,27,3.8207777813904795
2025-12-27 19:00:00+00:00,3.83033332824707,µg/m³,19,27,2.4075555532342836
2025-12-27 20:00:00+00:00,2.4585000117619837,µg/m³,20,27,2.2288888908094804
2025-12-27 21:00:00+00:00,2.663708330194155,µg/m³,21,27,2.9841805567344006
2025-12-27 22:00:00+00:00,22.575000031789145,µg/m³,22,27,9.232402791248425
2025-12-27 23:00:00+00:00,31.615708359082536,µg/m³,23,27,18.951472240355276
2025-12-28 00:00:00+00:00,19.944833342234293,µg/m³,0,28,24.711847244368656
2025-12-28 01:00:00+00:00,13.374999999999998,µg/m³,1,28,21.64518056710561
2025-12-28 02:00:00+00:00,5.322333335379759,µg/m³,2,28,12.88072222587135
2025-12-28 03:00:00+00:00,0.7441666655242444,µg/m³,3,28,6.480500000301331
2025-12-28 04:00:00+00:00,2.1091666740675765,µg/m³,4,28,2.7252222249905245
2025-12-28 05:00:00+00:00,2.730833342423041,µg/m³,5,28,1.8613888940049517
2025-12-28 06:00:00+00:00,0.8916666646798452,µg/m³,6,28,1.9105555603901518
2025-12-28 07:00:00+00:00,0.2012916681667169,µg/m³,7,28,1.2745972250898654
2025-12-28 08:00:00+00:00,0.9033333400885264,µg/m³,8,28,0.6654305576450271
2025-12-28 09:00:00+00:00,3.638833334048589,µg/m³,9,28,1.581152780767942
2025-12-28 10:00:00+00:00,8.075333340962729,µg/m³,10,28,4.205833338366612
2025-12-28 11:00:00+00:00,18.60233332316081,µg/m³,11,28,10.105499999390707
2025-12-28 12:00:00+00:00,9.593999989827475,µg/m³,12,28,12.090555551317003
2025-12-28 13:00:00+00:00,15.619833342234296,µg/m³,13,28,14.605388885074191
2025-12-28 14:00:00+00:00,12.47533334096273,µg/m³,14,28,12.563055557674831
2025-12-28 15:00:00+00:00,10.799333318074543,µg/m³,15,28,12.96483333375719
2025-12-28 16:00:00+00:00,3.778833347558976,µg/m³,16,28,9.017833335532082
2025-12-28 17:00:00+00:00,1.3503333337605,µg/m³,17,28,5.309499999798005
2025-12-28 18:00:00+00:00,1.9253750016291935,µg/m³,18,28,2.351513894316222
2025-12-28 19:00:00+00:00,1.1276666618883608,µg/m³,19,28,1.4677916657593502
2025-12-28 20:00:00+00:00,0.9860000004371008,µg/m³,20,28,1.346347221318217
2025-12-28 21:00:00+00:00,1.1056666642427444,µg/m³,21,28,1.0731111088560674
2025-12-28 22:00:00+00:00,3.0411666591962185,µg/m³,22,28,1.71094444129202
2025-12-28 23:00:00+00:00,5.322333335876465,µg/m³,23,28,3.1563888864384744
2025-12-29 00:00:00+00:00,5.953000005086263,µg/m³,0,29,4.772166666719648
2025-12-29 01:00:00+00:00,5.2670000071326895,µg/m³,1,29,5.514111116031805
2025-12-29 02:00:00+00:00,2.569833336522182,µg/m³,2,29,4.596611116247044
2025-12-29 03:00:00+00:00,3.5026666688422363,µg/m³,3,29,3.779833337499035
2025-12-29 04:00:00+00:00,3.541666668653489,µg/m³,4,29,3.2047222246726346
2025-12-29 05:00:00+00:00,3.5859999954700474,µg/m³,5,29,3.543444444321923
2025-12-29 06:00:00+00:00,2.503166680037976,µg/m³,6,29,3.2102777813871697
2025-12-29 07:00:00+00:00,2.371833322942257,µg/m³,7,29,2.820333332816759
2025-12-29 08:00:00+00:00,5.874833327531815,µg/m³,8,29,3.5832777768373485
2025-12-29 09:00:00+00:00,10.072333335876465,µg/m³,9,29,6.106333328783511
2025-12-29 10:00:00+00:00,13.116666666666667,µg/m³,10,29,9.687944443358314
2025-12-29 11:00:00+00:00,11.647333335876466,µg/m³,11,29,11.61211111280653
2025-12-29 12:00:00+00:00,21.350333340962724,µg/m³,12,29,15.371444447835282
2025-12-29 13:00:00+00:00,23.272333335876468,µg/m³,13,29,18.75666667090522
2025-12-29 14:00:00+00:00,24.920583343505854,µg/m³,14,29,23.181083340115013
2025-12-29 15:00:00+00:00,21.01400000254313,µg/m³,15,29,23.068972227308482
2025-12-29 16:00:00+00:00,23.924499988555908,µg/m³,16,29,23.286361111534962
2025-12-29 17:00:00+00:00,23.214166641235355,µg/m³,17,29,22.717555544111462
2025-12-29 18:00:00+00:00,30.552999846140548,µg/m³,18,29,25.897222158643938
2025-12-29 19:00:00+00:00,23.530333328247067,µg/m³,19,29,25.765833271874325
2025-12-29 20:00:00+00:00,18.655833339691164,µg/m³,20,29,24.24638883802626
2025-12-29 21:00:00+00:00,21.72749999364217,µg/m³,21,29,21.30455555386013
2025-12-29 22:00:00+00:00,23.402833366394045,µg/m³,22,29,21.262055566575793
2025-12-29 23:00:00+00:00,24.387750005722044,µg/m³,23,29,23.172694455252753
2025-12-30 00:00:00+00:00,12.8778333346049,µg/m³,0,30,20.222805568906995
2025-12-30 01:00:00+00:00,19.07229174772898,µg/m³,1,30,18.77929169601864
2025-12-30 02:00:00+00:00,17.549999999999997,µg/m³,2,30,16.50004169411129
2025-12-30 03:00:00+00:00,24.333666674296055,µg/m³,3,30,20.318652807341675
2025-12-30 05:00:00+00:00,46.30849994023641,µg/m³,5,30,29.397388871510817
2025-12-30 06:00:00+00:00,67.54466654459635,µg/m³,6,30,46.062277719709606
2025-12-30 07:00:00+00:00,39.63000030517578,µg/m³,7,30,51.16105559666951
2025-12-30 08:00:00+00:00,37.183333237965904,µg/m³,8,30,48.11933336257935
2025-12-30 09:00:00+00:00,47.44166666666666,µg/m³,9,30,41.41833340326945
2025-12-30 10:00:00+00:00,41.08033345540364,µg/m³,10,30,41.901777786678736
2025-12-30 11:00:00+00:00,43.39100036621094,µg/m³,11,30,43.97100016276041
2025-12-30 12:00:00+00:00,39.44183324178061,µg/m³,12,30,41.304389021131726
2025-12-30 13:00:00+00:00,38.60816675821941,µg/m³,13,30,40.48033345540366
2025-12-30 14:00:00+00:00,34.28949966430663,µg/m³,14,30,37.44649988810222
2025-12-30 15:00:00+00:00,16.824833329518636,µg/m³,15,30,29.907499917348222
2025-12-30 16:00:00+00:00,10.150500011444093,µg/m³,16,30,20.421611001756453
2025-12-30 17:00:00+00:00,19.728000005086265,µg/m³,17,30,15.56777778201633
2025-12-30 19:00:00+00:00,32.683499813079834,µg/m³,19,30,20.853999943203394
2025-12-30 20:00:00+00:00,36.83899993896484,µg/m³,20,30,29.750166585710314
2025-12-30 21:00:00+00:00,38.48033345540364,µg/m³,21,30,36.000944402482766
2025-12-30 22:00:00+00:00,38.50333302815755,µg/m³,22,30,37.94088880750867
2025-12-30 23:00:00+00:00,41.93616663614909,µg/m³,23,30,39.63994437323675
2025-12-31 00:00:00+00:00,37.49800046284994,µg/m³,0,31,39.31250004238552
2025-12-31 01:00:00+00:00,37.34700012207031,µg/m³,1,31,38.927055740356444
2025-12-31 02:00:00+00:00,38.83979155222574,µg/m³,2,31,37.894930712382
2025-12-31 03:00:00+00:00,39.66666666666666,µg/m³,3,31,38.61781944698757
2025-12-31 04:00:00+00:00,55.903333028157554,µg/m³,4,31,44.80326374901665
2025-12-31 05:00:00+00:00,58.49416681925455,µg/m³,5,31,51.35472217135958
2025-12-31 06:00:00+00:00,54.458333333333336,µg/m³,6,31,56.28527772691515
2025-12-31 07:00:00+00:00,46.913666788736975,µg/m³,7,31,53.28872231377495
2025-12-31 08:00:00+00:00,57.85283330281575,µg/m³,8,31,53.074944474962024
2025-12-31 09:00:00+00:00,16.825,µg/m³,9,31,40.53050003051757
2025-12-31 10:00:00+00:00,5.596833324432372,µg/m³,10,31,26.758222209082703
2025-12-31 11:00:00+00:00,10.28849999109904,µg/m³,11,31,10.903444438510467
2025-12-31 12:00:00+00:00,10.791833337148033,µg/m³,12,31,8.892388884226479
2025-12-31 13:00:00+00:00,28.877666759490968,µg/m³,13,31,16.652666695912675
2025-12-31 14:00:00+00:00,31.377833302815755,µg/m³,14,31,23.682444466484913
2025-12-31 15:00:00+00:00,52.780166880289705,µg/m³,15,31,37.67855564753214
2025-12-31 16:00:00+00:00,64.58583348592121,µg/m³,16,31,49.58127788967556
2025-12-31 17:00:00+00:00,71.5138333638509,µg/m³,17,31,62.95994457668727
2025-12-31 18:00:00+00:00,84.4076670328776,µg/m³,18,31,73.5024446275499
2025-12-31 19:00:00+00:00,79.56699981689452,µg/m³,19,31,78.49616673787433
2025-12-31 20:00:00+00:00,61.96666666666666,µg/m³,20,31,75.31377783881292
2025-12-31 21:00:00+00:00,40.39116694132488,µg/m³,21,31,60.64161114162869
2025-12-31 22:00:00+00:00,33.922499942779545,µg/m³,22,31,45.426777850257025
2025-12-31 23:00:00+00:00,30.405166784922283,µg/m³,23,31,34.906277889675565
2026-01-01 00:00:00+00:00,35.2585000038147,µg/m³,0,1,33.19538891050551
2026-01-01 01:00:00+00:00,20.98900003433228,µg/m³,1,1,28.884222274356418
2026-01-01 02:00:00+00:00,15.385833326975504,µg/m³,2,1,23.877777788374157
2026-01-01 03:00:00+00:00,28.37516660690308,µg/m³,3,1,21.583333322736948
2026-01-01 04:00:00+00:00,37.53066663742066,µg/m³,4,1,27.097222190433076
2026-01-01 05:00:00+00:00,32.33066673278809,µg/m³,5,1,32.745499992370604
2026-01-01 06:00:00+00:00,28.647750027974443,µg/m³,6,1,32.836361132727724
2026-01-01 07:00:00+00:00,30.525666586558028,µg/m³,7,1,30.501361115773516
2026-01-01 08:00:00+00:00,39.53916651407878,µg/m³,8,1,32.90419437620375
2026-01-01 09:00:00+00:00,37.027499993642174,µg/m³,9,1,35.697444364759654
2026-01-01 10:00:00+00:00,37.96950016021729,µg/m³,10,1,38.17872222264608
2026-01-01 11:00:00+00:00,39.95145457874646,µg/m³,11,1,38.3161515775353
2026-01-01 12:00:00+00:00,45.00849990844727,µg/m³,12,1,40.97648488247034
2026-01-01 13:00:00+00:00,36.64666694005331,µg/m³,13,1,40.53554047574901
2026-01-01 14:00:00+00:00,33.55049962997437,µg/m³,14,1,38.40188882615831
2026-01-01 15:00:00+00:00,31.14466654459636,µg/m³,15,1,33.78061103820801
2026-01-01 16:00:00+00:00,31.72750002543131,µg/m³,16,1,32.14088873333401
2026-01-01 17:00:00+00:00,29.51916666030884,µg/m³,17,1,30.797111076778833
2026-01-01 18:00:00+00:00,28.689166673024506,µg/m³,18,1,29.978611119588212
2026-01-01 19:00:00+00:00,30.152666568756107,µg/m³,19,1,29.453666634029815
2026-01-01 20:00:00+00:00,12.08883336633444,µg/m³,20,1,23.643555536038345
2026-01-01 21:00:00+00:00,0.7028333331147829,µg/m³,21,1,14.31477775606844
2026-01-01 22:00:00+00:00,1.010666666924953,µg/m³,22,1,4.600777788791387
2026-01-01 23:00:00+00:00,1.3918333277106285,µg/m³,23,1,1.0351111092501168
2026-01-02 00:00:00+00:00,0.8751666672527788,µg/m³,0,2,1.092555553962782
2026-01-02 01:00:00+00:00,6.6338333447774245,µg/m³,1,2,2.9669444465802726
2026-01-02 02:00:00+00:00,13.030333328247067,µg/m³,2,2,6.846444446759086
2026-01-02 03:00:00+00:00,15.11349999109904,µg/m³,3,2,11.592555554707838
2026-01-02 04:00:00+00:00,10.441166655222576,µg/m³,4,2,12.861666658189556
2026-01-02 05:00:00+00:00,8.724166647593181,µg/m³,5,2,11.426277764638263
2026-01-02 06:00:00+00:00,17.60004166762034,µg/m³,6,2,12.255124990145362
2026-01-02 07:00:00+00:00,10.177666664123535,µg/m³,7,2,12.167291659779016
2026-01-02 08:00:00+00:00,3.8469999969005584,µg/m³,8,2,10.541569442881473
2026-01-02 09:00:00+00:00,2.129999996473392,µg/m³,9,2,5.384888885832491
2026-01-02 10:00:00+00:00,6.894374998410544,µg/m³,10,2,4.290458330594826
2026-01-02 11:00:00+00:00,14.475,µg/m³,11,2,7.8331249982946405
2026-01-02 12:00:00+00:00,21.49166666666667,µg/m³,12,2,14.287013888359064
2026-01-02 13:00:00+00:00,39.09904139836629,µg/m³,13,2,25.021902688344316
2026-01-02 14:00:00+00:00,49.5,µg/m³,14,2,36.696902688344316
2026-01-02 15:00:00+00:00,56.23600006103516,µg/m³,15,2,48.278347153133815
2026-01-02 16:00:00+00:00,47.22799987792968,µg/m³,16,2,50.987999979654944
2026-01-02 17:00:00+00:00,48.33666636149089,µg/m³,17,2,50.6002221001519
2026-01-02 18:00:00+00:00,50.19791666666666,µg/m³,18,2,48.58752763536241
2026-01-02 19:00:00+00:00,51.413833363850905,µg/m³,19,2,49.982805464002816
2026-01-02 20:00:00+00:00,44.02766672770182,µg/m³,20,2,48.54647225273979
2026-01-02 21:00:00+00:00,38.65370858510335,µg/m³,21,2,44.69840289221869
2026-01-02 22:00:00+00:00,27.02816667556763,µg/m³,22,2,36.569847329457595
2026-01-02 23:00:00+00:00,25.43599996566772,µg/m³,23,2,30.372625075446226
2026-01-03 00:00:00+00:00,36.733000151316325,µg/m³,0,3,29.73238893085055
2026-01-03 01:00:00+00:00,24.041333357493084,µg/m³,1,3,28.736777824825705
2026-01-03 02:00:00+00:00,7.308500003814697,µg/m³,2,3,22.694277837541364
2026-01-03 03:00:00+00:00,6.947333335876464,µg/m³,3,3,12.765722232394745
2026-01-03 04:00:00+00:00,9.658333269755046,µg/m³,4,3,7.971388869815399
2026-01-03 05:00:00+00:00,13.539166577657063,µg/m³,5,3,10.048277727762857
2026-01-03 06:00:00+00:00,48.28283360799153,µg/m³,6,3,23.82677781846788
2026-01-03 07:00:00+00:00,50.73083318074544,µg/m³,7,3,37.51761112213134
2026-01-03 08:00:00+00:00,54.35016657511394,µg/m³,8,3,51.121277787950305
2026-01-03 09:00:00+00:00,60.87533315022787,µg/m³,9,3,55.318777635362416
2026-01-03 10:00:00+00:00,21.73066660563151,µg/m³,10,3,45.652055443657765
2026-01-03 11:00:00+00:00,16.485333315531413,µg/m³,11,3,33.03044435713026
2026-01-03 12:00:00+00:00,29.521625097592672,µg/m³,12,3,22.579208339585193
2026-01-03 13:00:00+00:00,30.33545843760173,µg/m³,13,3,25.44747228357527
2026-01-03 14:00:00+00:00,21.56683333714803,µg/m³,14,3,27.141305624114143
2026-01-03 15:00:00+00:00,23.00249999364217,µg/m³,15,3,24.96826392279731
2026-01-03 16:00:00+00:00,33.34499979019166,µg/m³,16,3,25.971444373660617
2026-01-03 17:00:00+00:00,43.50233357747396,µg/m³,17,3,33.2832777871026
2026-01-03 18:00:00+00:00,41.672166697184245,µg/m³,18,3,39.506500021616624
2026-01-03 19:00:00+00:00,37.82833302815755,µg/m³,19,3,41.00094443427192
2026-01-03 20:00:00+00:00,32.61433324813843,µg/m³,20,3,37.371610991160075
2026-01-03 21:00:00+00:00,30.024833297729497,µg/m³,21,3,33.489166524675156
2026-01-03 22:00:00+00:00,33.255958239237465,µg/m³,22,3,31.96504159503513
2026-01-03 23:00:00+00:00,36.92750015258789,µg/m³,23,3,33.40276389651828
2026-01-04 00:00:00+00:00,36.56666673024496,µg/m³,0,4,35.5833750406901
2026-01-04 01:00:00+00:00,19.61179171403249,µg/m³,1,4,31.035319532288444
2026-01-04 02:00:00+00:00,10.236833349863687,µg/m³,2,4,22.138430598047048
2026-01-04 03:00:00+00:00,5.647166665395101,µg/m³,3,4,11.831930576430425
2026-01-04 04:00:00+00:00,4.027625013391177,µg/m³,4,4,6.637208342883322
2026-01-04 05:00:00+00:00,5.128166677554449,µg/m³,5,4,4.934319452113576
2026-01-04 06:00:00+00:00,6.292500019073487,µg/m³,6,4,5.149430570006371
2026-01-04 07:00:00+00:00,3.56883332952857,µg/m³,7,4,4.996500008718836
2026-01-04 08:00:00+00:00,1.049666668723027,µg/m³,8,4,3.6370000057750276
2026-01-04 09:00:00+00:00,3.819458335886399,µg/m³,9,4,2.8126527780459987
2026-01-04 11:00:00+00:00,11.930499998728434,µg/m³,11,4,5.599875001112619
2026-01-04 12:00:00+00:00,18.996999994913736,µg/m³,12,4,11.582319443176189
2026-01-04 13:00:00+00:00,21.594666671752933,µg/m³,13,4,17.507388888465034
2026-01-04 14:00:00+00:00,20.52466665903728,µg/m³,14,4,20.37211110856798
2026-01-04 15:00:00+00:00,18.42749999364217,µg/m³,15,4,20.182277774810792
2026-01-04 16:00:00+00:00,23.555499998728436,µg/m³,16,4,20.835888883802628
2026-01-04 17:00:00+00:00,13.230499998728432,µg/m³,17,4,18.40449999703301
2026-01-04 18:00:00+00:00,6.135999997456867,µg/m³,18,4,14.307333331637912
2026-01-04 19:00:00+00:00,27.666666571299235,µg/m³,19,4,15.677722189161509
2026-01-04 20:00:00+00:00,24.19666678110758,µg/m³,20,4,19.333111116621225
2026-01-04 21:00:00+00:00,0.7636666682859262,µg/m³,21,4,17.542333340230915
2026-01-04 22:00:00+00:00,1.1638333338002365,µg/m³,22,4,8.708055594397914
2026-01-04 23:00:00+00:00,9.130666669209798,µg/m³,23,4,3.6860555570986526
2026-01-05 00:00:00+00:00,6.946249975760778,µg/m³,0,5,5.746916659590269
2026-01-05 01:00:00+00:00,2.710791663328806,µg/m³,1,5,6.262569436099793
2026-01-05 02:00:00+00:00,3.700166677931945,µg/m³,2,5,4.452402772340508
2026-01-05 03:00:00+00:00,1.050333339224259,µg/m³,3,5,2.4870972268283356
2026-01-05 04:00:00+00:00,3.1586666777729997,µg/m³,4,5,2.636388898309734
2026-01-05 05:00:00+00:00,4.175333340962728,µg/m³,5,5,2.7947777859866605
2026-01-05 06:00:00+00:00,6.572500006357828,µg/m³,6,5,4.635500008364517
2026-01-05 07:00:00+00:00,9.014625000953671,µg/m³,7,5,6.587486116091408
2026-01-05 08:00:00+00:00,11.311374990145366,µg/m³,8,5,8.966166665818953
2026-01-05 09:00:00+00:00,9.049833329518636,µg/m³,9,5,9.791944440205889
2026-01-05 10:00:00+00:00,15.035833326975506,µg/m³,10,5,11.799013882213167
2026-01-05 11:00:00+00:00,24.21212499141693,µg/m³,11,5,16.099263882637022
2026-01-05 12:00:00+00:00,28.81966667175293,µg/m³,12,5,22.689208330048455
2026-01-05 13:00:00+00:00,24.417000007629397,µg/m³,13,5,25.816263890266416
2026-01-05 14:00:00+00:00,13.38812498251597,µg/m³,14,5,22.208263887299427
2026-01-05 15:00:00+00:00,26.597166665395104,µg/m³,15,5,21.46743055184682
2026-01-05 16:00:00+00:00,35.995124944051106,µg/m³,16,5,25.32680553065406
2026-01-05 17:00:00+00:00,33.72750005722046,µg/m³,17,5,32.10659722222222
2026-01-05 18:00:00+00:00,26.847833315531417,µg/m³,18,5,32.19015277226766
2026-01-05 19:00:00+00:00,12.575,µg/m³,19,5,24.38344445758396
2026-01-05 20:00:00+00:00,3.5835000003377595,µg/m³,20,5,14.335444438623057
2026-01-05 21:00:00+00:00,1.514666676769654,µg/m³,21,5,5.891055559035802
2026-01-05 22:00:00+00:00,14.55799999237061,µg/m³,22,5,6.552055556492672
2026-01-05 23:00:00+00:00,14.936500008900962,µg/m³,23,5,10.336388892680406
2026-01-06 00:00:00+00:00,4.630333336194356,µg/m³,0,6,11.374944445821972
2026-01-06 01:00:00+00:00,2.8139999975760777,µg/m³,1,6,7.460277780890462
2026-01-06 02:00:00+00:00,0.9498333424329756,µg/m³,2,6,2.7980555587344678
2026-01-06 03:00:00+00:00,2.8831666717926665,µg/m³,3,6,2.2156666706005708
2026-01-06 04:00:00+00:00,1.6773333330949145,µg/m³,4,6,1.8367777824401832
2026-01-06 05:00:00+00:00,0.0805000012119611,µg/m³,5,6,1.5470000020331784
2026-01-06 06:00:00+00:00,0.4799027776759531,µg/m³,6,6,0.7459120373276072
2026-01-06 07:00:00+00:00,2.6447500277310607,µg/m³,7,6,1.0683842688729894
2026-01-06 08:00:00+00:00,2.152666668345531,µg/m³,8,6,1.759106491250846
2026-01-06 09:00:00+00:00,5.963666663567225,µg/m³,9,6,3.5870277865479365
2026-01-06 10:00:00+00:00,15.78650000890096,µg/m³,10,6,7.967611113604569
2026-01-06 11:00:00+00:00,32.360833358764644,µg/m³,11,6,18.03700001041094
2026-01-06 12:00:00+00:00,33.691500186920166,µg/m³,12,6,27.27961118486192
2026-01-06 13:00:00+00:00,37.09133358001709,µg/m³,13,6,34.38122237523397
2026-01-06 14:00:00+00:00,41.27816645304362,µg/m³,14,6,37.35366673999362
2026-01-06 15:00:00+00:00,58.53666636149089,µg/m³,15,6,45.63538879818386
2026-01-06 16:00:00+00:00,44.06149988174439,µg/m³,16,6,47.958777565426296
2026-01-06 17:00:00+00:00,39.85266679128011,µg/m³,17,6,47.483611011505126
2026-01-06 18:00:00+00:00,35.708333333333336,µg/m³,18,6,39.87416666878594
2026-01-06 19:00:00+00:00,38.15633290608724,µg/m³,19,6,37.90577767690022
2026-01-06 20:00:00+00:00,31.84950024286906,µg/m³,20,6,35.23805549409654
